id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
989839996948739147,AVUS M Apartment by DA'Home,539235371,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1574167,-8.6094323,Entire home/apt,92,2,3,2023-10-16,0.55,8,284,3,150777/AL
1050705630875615986,River Flow Gaia,8878213,José,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1375232,-8.609958299999999,Entire home/apt,95,1,0,,,1,273,0,Exempt
25511274,Casa Portugueza Experience-10/12 People,31222173,Marta,PORTO,Bonfim,41.16,-8.59501,Entire home/apt,254,2,19,2023-11-26,0.27,3,237,1,71889/AL
52701027,Lidador 116 Apartment 2º Piso,426318050,Isabel,VILA DO CONDE,Vila do Conde,41.35127,-8.7438,Entire home/apt,103,1,47,2023-12-18,1.60,3,293,19,120267/AL
45185631,"Beach town room, on ""Camino de Santiago""",68968456,Filipe,VILA DO CONDE,Árvore,41.33395,-8.72831,Private room,26,1,85,2024-03-03,2.00,1,117,38,Exempt
10960078,Beautiful Apartment with Sea View,56850097,Santos,VILA NOVA DE GAIA,Madalena,41.10478,-8.66074,Entire home/apt,130,2,21,2024-02-23,0.26,1,301,11,
25946019,MIRAMAR BEACH HOUSE - Near Train Station,15295190,Filipe,VILA NOVA DE GAIA,Arcozelo,41.06663,-8.65397,Entire home/apt,125,6,40,2023-10-14,0.59,2,216,8,74427/AL
29453988,House of 25,184821672,Ana Paula,ESPINHO,Espinho,41.00717,-8.63719,Entire home/apt,100,2,36,2024-01-02,0.55,1,257,2,88734/AL
927530539234909873,Sea & Porto City: a charming place to enjoy,564999741,Inês,VILA NOVA DE GAIA,Canidelo,41.12115786622356,-8.652833362089767,Entire home/apt,59,1,35,2024-03-11,4.22,1,347,35,77842/AL
53359467,Antero Quental Studios 1,423523970,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1595,-8.61076,Entire home/apt,31,3,54,2024-02-28,1.91,4,29,23,61243/AL
32347952,CASA ANTÓNIO> AMAZING GARDEN AMONG BEACH & PORTO,237874711,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12538,-8.62806,Entire home/apt,70,3,81,2023-11-26,1.32,3,79,17,116371/AL
19549612,Casa da Figueiroa - Familiar Studio,137329499,Casa Da Figueiroa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1554,-8.6178,Entire home/apt,101,2,1,2017-09-19,0.01,5,258,0,46671/AL
1087732374830026447,BO - Aníbal Cunha,127147042,Teresa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1537242,-8.6211325,Entire home/apt,130,1,0,,,24,295,0,108235/AL
26563317,Porto Deluxe Suite - Relax Garden View,199285591,Judite,PORTO,Lordelo do Ouro e Massarelos,41.15837,-8.63247,Entire home/apt,91,1,82,2024-02-18,1.19,24,95,9,76365/AL
18630355,BRA.com Campanhã 003,40592098,Bárbara,PORTO,Bonfim,41.15099,-8.5907,Entire home/apt,83,2,17,2022-09-30,0.21,24,162,0,
27272282,CM - Antas Studio 8.01,205439415,Chão De Memórias,PORTO,Campanhã,41.16418,-8.58267,Entire home/apt,72,2,62,2024-03-04,0.91,4,362,18,75763/AL
22188738,Póvoa City Center Apartment,85911143,Manuel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37724,-8.75546,Entire home/apt,93,2,29,2023-08-27,0.41,2,265,1,60268/AL
44354279,CASA MARIA> COZY GARDEN AMONG BEACH & PORTO,237874711,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12375,-8.62908,Entire home/apt,64,3,33,2023-10-17,0.99,3,94,13,116372/AL
44566778,Bonjardim Flats - T1 + 1 com terraço,236824476,Helder,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15212,-8.60859,Entire home/apt,140,3,5,2022-09-19,0.12,13,235,0,59929/AL
22512777,Friends & Family House 2,120358673,Henrique,PORTO,Lordelo do Ouro e Massarelos,41.15054,-8.62315,Entire home/apt,209,3,127,2023-12-29,1.75,4,272,26,55841
8039407,Porto apartament from 25€,42455391,Nuno,PORTO,Bonfim,41.1475,-8.58903,Entire home/apt,66,1,301,2024-03-03,2.90,8,129,16,128082/AL
915742936552282500,Suite  with balcony -Yellow- Metro Faria Guimaraes,5000992,Sid,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.157294,-8.61006,Entire home/apt,45,1,7,2024-02-06,0.80,13,149,7,31609/AL
957931200734769716,top view boutique apartment,199153413,Lidan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1426494,-8.6192068,Entire home/apt,56,2,27,2024-02-23,3.79,8,199,27,59303/AL
27538211,Douro River Charming Flat,5389044,Adriana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14366,-8.6221,Entire home/apt,47,3,90,2024-03-07,1.32,8,335,40,
621373460094145887,A Window to Porto Premium Apartment Porto Downtown,417868435,Jerónimo,PORTO,Bonfim,41.15111,-8.59892,Entire home/apt,58,3,54,2024-03-09,2.47,1,233,34,122241/AL
22970993,Ruby Charm Houses 6 63367/AL,8843516,Ruby Charm Houses,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15937,-8.60715,Entire home/apt,96,2,5,2018-09-07,0.07,8,252,0,63367/AL
53715884,❤️ Porto Room    🤩 Single room with private terrace,431106902,Göran,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13615,-8.61028,Private room,51,2,143,2024-03-14,5.70,4,265,70,53951/AL
926894023629167190,Solar São João - 303,39551356,Porto Je T'Aime,SÃO JOÃO DA MADEIRA,São João da Madeira,40.89832,-8.49299,Private room,33,1,1,2023-07-23,0.13,37,78,1,113396/AL
559223795520877654,GuestReady - Cotton Strings,444448262,Justin,PORTO,Bonfim,41.1479,-8.60112,Entire home/apt,84,1,121,2024-03-16,4.88,3,310,57,114346/AL
925351520156315527,Oporto Guest - Heroísmo Flat,522932178,João,PORTO,Bonfim,41.1463936,-8.593664799999999,Entire home/apt,41,2,5,2023-09-13,0.58,1,241,5,67869/AL
34007440,City Heart Place 1,90781628,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14996,-8.60525,Entire home/apt,49,1,53,2023-07-14,0.91,8,71,4,110726/AL
8066233,MyLoft-Charming Apartment!!! - Metro Bolhão,34348897,Carla,PORTO,Bonfim,41.15021,-8.6021,Entire home/apt,62,2,455,2024-03-10,4.55,1,99,64,31348/AL.
30708756,Casa Romã,229860035,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15406,-8.6211,Entire home/apt,82,3,43,2024-03-01,0.68,1,154,12,84042/AL
863923,Near the City Park and the sea,1573706,Maria Julieta,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16955,-8.6636,Private room,50,3,187,2023-11-06,1.40,1,277,9,15720/AL
990371764701700155,AVUS M Terrace Apartment by DA'Home,539235371,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1574167,-8.6094323,Entire home/apt,97,2,2,2023-10-22,0.38,8,339,2,150674/AL
26677190,Porto next to the City Park,13302428,Maria,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17008,-8.66397,Private room,40,7,25,2023-10-23,0.37,4,338,2,36265/AL
957122977915017027,studio best river view,199153413,Lidan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1426494,-8.6192068,Entire home/apt,50,2,31,2024-03-12,4.31,8,224,31,59303/AL
1099874397179725848,Sunny Comfy Flat | Prime Location,12730028,Host Wise,PORTO,Paranhos,41.16972,-8.58965,Entire home/apt,58,1,1,2024-03-04,1,289,304,1,140164/AL
26952238,Oporto Hideaway 1 - Studio Bolhão,202796660,Carmen,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14865,-8.60305,Entire home/apt,54,2,252,2024-03-11,3.68,2,284,58,75617/AL
19426162,Bolhão - Dixo's Oporto Apartments VIII,136193455,Susana,PORTO,Bonfim,41.14885,-8.60147,Entire home/apt,60,2,274,2024-03-11,3.35,1,319,41,47215/AL
671086008653636974,Music Apartment,469514311,Fernanda,PORTO,Ramalde,41.1602115,-8.6348959,Entire home/apt,108,2,27,2024-01-09,1.37,3,152,21,67202/AL
19275138,Gina's Garden 1,37145227,Graciete E,PORTO,Campanhã,41.14587,-8.58759,Entire home/apt,64,3,137,2024-01-01,1.68,7,4,31,77282/AL
46504241,Contemporary Chic NEW Apt ☆ Palacio de Bolsa ☆,376126563,Ines,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.142113,-8.616403,Entire home/apt,45,1,47,2023-09-26,1.17,6,365,12,34367/AL
26525131,Porto Deluxe Calm Suite + Central,199285591,Judite,PORTO,Lordelo do Ouro e Massarelos,41.15837,-8.63247,Entire home/apt,94,1,41,2024-02-18,0.59,24,124,14,76365/AL
614226935849548868,Comfy Sunny Flat | Prime Location,12730028,Host Wise,PORTO,Bonfim,41.16455,-8.60041,Entire home/apt,54,1,13,2024-02-22,1.46,289,326,13,140161/AL
25022408,Lux Downtown,47262731,Brunna E Nuno,PORTO,Bonfim,41.14897,-8.60113,Entire home/apt,70,2,82,2024-01-29,1.18,3,234,6,51218/AL
538062,Pensão Favorita,2643396,Ema,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15043,-8.62059,Private room,149,2,0,,,6,192,0,5525/AL
21199237,Luxury Duplex Apartment with Garden-Facing Gazebo,131317352,João & Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15218,-8.61079,Entire home/apt,129,3,275,2024-03-15,3.60,4,71,46,57159/AL
6480040,Downtown Apartment,32788217,Miguel,PORTO,Bonfim,41.15014,-8.6018,Entire home/apt,41,2,473,2024-03-06,4.43,4,98,43,13429/AL
641758673619131862,"Campanhã Comfort II
Apartamento com pátio",459339309,André E Filipa,PORTO,Campanhã,41.15031,-8.59014,Entire home/apt,94,2,28,2023-10-15,1.32,2,93,13,127774/AL
52852475,Casa Estevão @ Trindade,76223539,BnBird,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150684,-8.609897,Entire home/apt,51,3,12,2024-03-01,0.45,80,271,9,79952/AL
926737445408481648,Solar São João - 101,39551356,Porto Je T'Aime,SÃO JOÃO DA MADEIRA,São João da Madeira,40.8993863,-8.4923552,Private room,39,1,5,2023-11-28,0.60,37,69,5,113396/AL
681234616182228834,*NEW* Mercado Premium Apartments #2F by DA'HOME,472049651,DA'HOME Premium Property Management,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1422791,-8.6146502,Entire home/apt,85,2,86,2024-03-11,4.41,6,308,55,126944/AL
747154938117267098,#4 Pérola do douro Porto,485309723,Bryan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1439,-8.61019,Entire home/apt,36,2,62,2024-03-11,5.50,6,329,62,127918/AL
926787010266736200,Solar São João - 210,39551356,Porto Je T'Aime,SÃO JOÃO DA MADEIRA,São João da Madeira,40.89901106608634,-8.49167272298722,Private room,36,1,11,2024-02-16,1.33,37,75,11,113396/AL
29452932,Sunday - Alda's Vintage Apartment 1 (Free Parking),221850190,Alda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15393,-8.60506,Entire home/apt,62,2,81,2023-09-26,1.36,2,209,3,84327/AL
5009652,"#Near the City Park,  the Serralves, and the Ocean",13302428,Maria,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.17015,-8.66416,Private room,40,5,87,2023-12-24,0.81,4,296,1,36265/AL
43517767,Kikas Apartment,347167515,Andreia,PORTO,Bonfim,41.14584,-8.59838,Entire home/apt,100,4,1,2023-04-10,0.09,1,90,1,108574/AL
50479468,"Oporto Diamond Luxe &Terrace, your secret spot!",106478966,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14990997314453,-8.614609718322754,Entire home/apt,152,2,97,2024-02-15,2.95,3,219,18,121039/AL
49852497,DeluxeStudioApartment with Patio,3469454,Lígia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14403,-8.61797,Entire home/apt,74,1,57,2024-03-12,1.78,6,291,30,118595/AL
35186001,Bolhão Downtown,264963795,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15005,-8.60802,Entire home/apt,55,3,47,2023-10-31,0.81,1,128,17,90120/AL
30125046,Retreat to a Stylish Concept House in Porto Center,38835657,Pedro,PORTO,Bonfim,41.14754,-8.60032,Entire home/apt,289,2,100,2024-01-04,1.55,1,216,27,89228/AL
1066729571616288602,QP Apartments Trindade Verde Central 3 min Metro,555926450,Daniela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153001809537834,-8.607680615434495,Entire home/apt,74,1,2,2024-03-03,1.67,4,351,2,100670/AL
19634408,Trindade 4: Stylish Comfort in the Heart of Porto,143402005,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15212,-8.61021,Private room,35,2,232,2024-03-10,2.86,17,67,42,49949/AL
14989688,Clerigos.H-Duplex Apartment (3.Floor),49655325,Elísio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14611,-8.6142,Entire home/apt,70,2,189,2024-02-21,2.23,3,227,59,23007/AL
911491788827487362,Cardosas Charming Apartment,31136827,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144976727549476,-8.61176189814759,Entire home/apt,114,2,0,,,1,290,0,8523/AL
19572271,Trindade 1: Enjoy Porto from a Chic Private Room,143402005,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15249,-8.61021,Private room,36,2,180,2024-01-01,2.22,17,84,26,49949/AL
979471506769376794,Bonfim Design Apartment by Homing,261736034,Homing Porto,PORTO,Bonfim,41.14751845165431,-8.599917603286755,Entire home/apt,92,1,4,2023-12-29,0.71,35,0,4,128803/AL
945405114712491247,GuestReady - Porto Experience near Aliados,528379825,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14948448008323,-8.612950069669672,Entire home/apt,80,1,10,2024-03-07,1.31,1,304,10,133864/AL
37151049,Oportobestview-Sun,41020666,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14254,-8.61835,Entire home/apt,48,2,78,2024-02-10,1.39,8,265,29,38443/AL
906569386319770769,Dragon View Watch the Game,506375283,Team,PORTO,Campanhã,41.16485,-8.58375,Entire home/apt,63,3,7,2023-10-16,0.74,1,308,7,143381/AL
1041061735793784074,Luxury Suite 302 @Alliança1909,3356481,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14468928503197,-8.611354731738281,Private room,92,2,0,,,23,343,0,143210/AL
12861260,FH1 - Apartamento com Terraço no Centro do Porto,68657646,Patrícia & Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15015,-8.61191,Entire home/apt,62,3,135,2023-12-29,1.41,8,19,32,29585/AL
19622555,Trindade 3: Stylish Comfort in the Heart of Porto,143402005,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15239,-8.61006,Private room,33,2,191,2024-01-14,2.36,17,93,26,49949/AL
16736457,2 room Ap. with AC,110989657,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15153,-8.61161,Entire home/apt,72,3,154,2024-03-09,1.78,4,311,29,48655/AL
34734665,OPORTO GRACE CITY 2 DOWNTOWN,148853799,Oporto Grace City,PORTO,Bonfim,41.15039,-8.60017,Entire home/apt,97,1,1,2022-04-17,0.04,6,43,0,122934/AL
4278355,Casa da Foz,22212713,Sónia,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.14779,-8.66695,Entire home/apt,72,2,288,2024-02-25,2.55,7,207,21,20333/AL
659341,River&Bridges apartments 1 in Porto,3326280,Rui,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13664,-8.60832,Entire home/apt,55,2,655,2024-02-17,4.74,2,148,77,2221/AL
26385889,The Cathedral Apartment,1152515,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14431,-8.60978,Entire home/apt,66,3,298,2024-03-01,4.34,2,38,56,77148/AL.
32891375,Double Room at So Cool Hostel Porto,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15704,-8.62313,Private room,56,1,3,2022-10-26,0.10,12,163,0,6686/AL
781127694851663732,Estúdio Cultura Familiar,481541368,Tulea,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14677,-8.60578,Private room,91,1,0,,,4,304,0,128055/AL
918044932598781433,Sunny Calm Room | Shared House,12730028,Host Wise,PORTO,Paranhos,41.16608764591457,-8.602604179020396,Private room,50,1,0,,,289,66,0,137160/AL
49123958,Spacious Comfortable Apartment w/ Balcony,12730028,Host Wise,PORTO,Bonfim,41.14873,-8.59856,Entire home/apt,124,1,28,2024-02-25,0.79,289,314,11,120218/AL
620695694606010768,Porto Tranquilo Cozy Apartment,457713631,Porto Class,PORTO,Bonfim,41.1471,-8.60017,Entire home/apt,60,2,92,2024-02-29,4.14,1,125,48,147850/AL
9993153,MyRiverPlace N.3 Oporto Apartments,1872636,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13876,-8.60971,Entire home/apt,74,2,514,2024-03-11,5.15,5,160,77,30549/AL
13844864,BCharming House -Double room with WC 1,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1618,-8.62031,Private room,54,2,70,2018-12-30,0.75,9,91,0,31936/AL
19697965,O'porto São João 4E,54040900,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1419,-8.61363,Entire home/apt,84,2,255,2024-01-02,3.16,18,287,43,38418/AL
48028295,Alegria Street - Apartamento com Varanda - Parking,371751065,Sweet Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14860534667969,-8.603972434997559,Entire home/apt,52,30,0,,,7,148,0,23228/AL
40103104,Trindade Premium Apartments - 1B with Balcony,213493497,Esher,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15187,-8.60722,Entire home/apt,80,2,0,,,14,192,0,101729/AL
1058613996754218434,OPO Sol III,465219040,RP Boutique Housing,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1431941,-8.6067536,Entire home/apt,65,30,0,,,9,194,0,Exempt
773831696260471425,Porto Santa Maria Apartments - Studio,462499497,Perfect Stay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15915,-8.60798,Entire home/apt,46,1,8,2023-07-29,0.59,5,341,7,134346/AL
270094,PortoFLAT Self contained studioflat,1377045,Chris,PORTO,Ramalde,41.1608,-8.63532,Entire home/apt,55,3,72,2024-02-02,0.50,1,80,10,60563/AL
925230559515329831,Flores Design 4.7 - Premium Location,31366831,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14389629768397,-8.614367678560146,Entire home/apt,58,2,23,2024-02-22,2.78,8,299,23,129104/AL
530692,Very spacious and bright room downtown,2606384,Fernanda,PORTO,Bonfim,41.15145,-8.6017,Private room,31,5,31,2024-01-05,0.26,9,349,19,
938414657279832572,São Brás 90,116873950,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1589753,-8.6110212,Entire home/apt,64,28,0,,,1,241,0,Exempt
682616141738745995,Lapa Patio Studio w/Private Patio& AC+Full Kitchen,472402005,Sérgio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.158759,-8.6122779,Entire home/apt,57,3,68,2024-02-27,3.49,1,79,49,101190/AL
36443564,My home Porto Paris,64501912,Zahia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15945,-8.62177,Entire home/apt,120,3,16,2023-10-03,0.28,1,0,4,95627/AL
31947067,Sofia’s Flores Studio I with Lovely Balcony,31366831,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14359,-8.61317,Entire home/apt,73,2,285,2024-03-13,4.79,8,261,75,93946/AL
968051098425227129,Lidador House Vila do Conde,433000512,Holidu,VILA DO CONDE,Vila do Conde,41.35189940000001,-8.7423663,Entire home/apt,123,1,1,2023-09-05,0.15,9,361,1,147342/AL
699078985830456214,Zen Garden Studio A,460879722,Artur,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1599541,-8.6069663,Entire home/apt,51,2,22,2023-12-10,1.17,8,365,12,123712/AL
1299930,Cozy studio w/free parking - Oporto,7067789,Manuela,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13667,-8.61241,Entire home/apt,50,2,320,2024-03-11,2.49,2,223,60,71689/AL
1804434,Superior Apartment with 1 Room and Terrace,6450606,Joana,PORTO,Lordelo do Ouro e Massarelos,41.15377,-8.62584,Entire home/apt,89,1,41,2023-08-21,0.35,4,269,5,
842001724391674389,Amazing Family flat in center Porto,500505532,Nathalie,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1503664,-8.6148045,Entire home/apt,119,1,63,2024-03-16,5.46,2,221,63,60669/AL
22432331,New! Super cozy bedroom in Porto city center!,164301082,Alexandre,PORTO,Bonfim,41.15273,-8.60246,Private room,39,2,223,2023-10-29,2.99,3,17,33,61574/AL
566595694200328737,Apartamento grande e luminoso no centro Porto,445999435,Oporto,PORTO,Bonfim,41.15319,-8.59999,Entire home/apt,150,2,5,2023-08-25,0.26,1,104,4,24756/AL
1019409351725930756,GuestReady - A tasteful stay in VN de Gaia,545359010,Alvaro,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12000163954759,-8.606031904557987,Entire home/apt,110,1,10,2024-03-11,2.78,1,354,10,136860/AL
1049115730599958987,Green Hideaway by LovelyStay,551495814,Bárbara,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153258410124025,-8.61652275328405,Entire home/apt,54,2,3,2024-02-27,1.25,1,267,3,151062/AL
769708937979863033,Sofia's Elegant & Historic Studio - Rua das Flores,31366831,Sofia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14361,-8.6127,Entire home/apt,78,2,89,2024-03-13,5.69,8,248,70,85613/AL
1099962588532495372,Downtown Apartment,98655914,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144782525403755,-8.61181972718118,Entire home/apt,120,2,0,,,1,143,0,16830/AL
1097089524062084037,GuestReady - Splendid Ceuta Lux,563411639,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14956,-8.61434,Entire home/apt,85,1,0,,,1,348,0,Exempt
1060053049391490810,Boavista Roundabout - Apartamento com Jardim,371751065,Sweet Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15881359999999,-8.627589000000002,Entire home/apt,52,30,0,,,7,148,0,73327/AL
817969772633808468,Beach Vintage Flat in Matosinhos,499186655,Sergio,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18211,-8.69137,Entire home/apt,60,3,15,2024-02-18,1.30,1,239,15,55805/AL
